,rmsre_train,rmsre_test
0,0.010356771275162914,0.02715164464715049
1,0.010356771275162914,0.02715164464715049
2,0.010356771275162914,0.02715164464715049
3,0.010356771275162914,0.02715164464715049
4,0.010356771275162914,0.02715164464715049
5,0.010356771275162914,0.02715164464715049
6,0.010356771275162914,0.02715164464715049
7,0.010356771275162914,0.02715164464715049
8,0.010356771275162914,0.02715164464715049
9,0.010356771275162914,0.02715164464715049
10,0.010356771275162914,0.02715164464715049
11,0.010356771275162914,0.02715164464715049
12,0.010356771275162914,0.02715164464715049
13,0.010356771275162914,0.02715164464715049
14,0.010356771275162914,0.02715164464715049
15,0.010356771275162914,0.02715164464715049
16,0.010356771275162914,0.02715164464715049
17,0.010356771275162914,0.02715164464715049
18,0.010356771275162914,0.02715164464715049
19,0.010356771275162914,0.02715164464715049
20,0.010356771275162914,0.02715164464715049
21,0.010356771275162914,0.02715164464715049
22,0.010356771275162914,0.02715164464715049
23,0.010356771275162914,0.02715164464715049
24,0.010356771275162914,0.02715164464715049
25,0.010356771275162914,0.02715164464715049
26,0.010356771275162914,0.02715164464715049
27,0.010356771275162914,0.02715164464715049
28,0.010356771275162914,0.02715164464715049
29,0.010356771275162914,0.02715164464715049
30,0.010356771275162914,0.02715164464715049
31,0.010356771275162914,0.02715164464715049
32,0.010356771275162914,0.02715164464715049
33,0.010356771275162914,0.02715164464715049
34,0.010356771275162914,0.02715164464715049
35,0.010356771275162914,0.02715164464715049
36,0.010356771275162914,0.02715164464715049
37,0.010356771275162914,0.02715164464715049
38,0.010356771275162914,0.02715164464715049
39,0.010356771275162914,0.02715164464715049
40,0.010356771275162914,0.02715164464715049
41,0.010356771275162914,0.02715164464715049
42,0.010356771275162914,0.02715164464715049
43,0.010356771275162914,0.02715164464715049
44,0.010356771275162914,0.02715164464715049
45,0.010356771275162914,0.02715164464715049
46,0.010356771275162914,0.02715164464715049
47,0.010356771275162914,0.02715164464715049
48,0.010356771275162914,0.02715164464715049
49,0.010356771275162914,0.02715164464715049
50,0.010356771275162914,0.02715164464715049
51,0.010356771275162914,0.02715164464715049
52,0.010356771275162914,0.02715164464715049
53,0.010356771275162914,0.02715164464715049
54,0.010356771275162914,0.02715164464715049
55,0.010356771275162914,0.02715164464715049
56,0.010356771275162914,0.02715164464715049
57,0.010356771275162914,0.02715164464715049
58,0.010356771275162914,0.02715164464715049
59,0.010356771275162914,0.02715164464715049
60,0.010356771275162914,0.02715164464715049
61,0.010356771275162914,0.02715164464715049
62,0.010356771275162914,0.02715164464715049
63,0.010356771275162914,0.02715164464715049
64,0.010356771275162914,0.02715164464715049
65,0.010356771275162914,0.02715164464715049
66,0.010356771275162914,0.02715164464715049
67,0.010356771275162914,0.02715164464715049
68,0.010356771275162914,0.02715164464715049
69,0.010356771275162914,0.02715164464715049
70,0.010356771275162914,0.02715164464715049
71,0.010356771275162914,0.02715164464715049
72,0.010356771275162914,0.02715164464715049
73,0.010356771275162914,0.02715164464715049
74,0.010356771275162914,0.02715164464715049
75,0.010356771275162914,0.02715164464715049
76,0.010356771275162914,0.02715164464715049
77,0.010356771275162914,0.02715164464715049
78,0.010356771275162914,0.02715164464715049
79,0.010356771275162914,0.02715164464715049
80,0.010356771275162914,0.02715164464715049
81,0.010356771275162914,0.02715164464715049
